1460972|040249|DETERG. BOLIVAR LIMON 30X360GR|ALICORP S.A.A.|0|Limpieza|Detergente|Detergente Bolivar|Bolivar Limon|Alicorp CM|Alicorp|P|30|30|0|3.1848|3.6800
1460972|040392|DETERG. BOLIVAR LIMON 30X520GR|ALICORP S.A.A.|0|Limpieza|Detergente|Detergente Bolivar|Bolivar Limon|Alicorp CM|Alicorp|P|30|30|0|3.9666|4.6800
1460972|040362|DETERG. BOLIVAR LIMON 4X4.50KG|ALICORP S.A.A.|0|Limpieza|Detergente|Detergente Bolivar|Bolivar Limon|Alicorp CM|Alicorp|P|4|4|0|40.2690|47.4600
1460972|040384|DETERG. BOLIVAR LIMON 60X160GR|ALICORP S.A.A.|0|Limpieza|Detergente|Detergente Bolivar|Bolivar Limon|Alicorp CM|Alicorp|P|60|60|0|1.5115|1.7900
1460972|040297|DETERG. BOLIVAR LIMON 7X2600GR|ALICORP S.A.A.|0|Limpieza|Detergente|Detergente Bolivar|Bolivar Limon|Alicorp CM|Alicorp|P|7|7|0|24.8417|28.6100
1460972|040492|DETERG. MARSELLA FLORAL 15X850|ALICORP S.A.A.|0|Limpieza|Detergente|Detergente Marsella|Marsella Floral|Alicorp CM|Alicorp|P|15|15|0|4.4250|5.2500
1460972|040439|DETERG. MARSELLA FLORAL 30X360|ALICORP S.A.A.|0|Limpieza|Detergente|Detergente Marsella|Marsella Floral|Alicorp CM|Alicorp|P|30|30|0|1.7439|2.0500
1460972|040491|DETERG. MARSELLA FLORAL 30X520|ALICORP S.A.A.|0|Limpieza|Detergente|Detergente Marsella|Marsella Floral|Alicorp CM|Alicorp|P|30|30|0|2.5301|3.0000
1460972|040529|DETERG. MARSELLA FLORAL 4X4500|ALICORP S.A.A.|0|Limpieza|Detergente|Detergente Marsella|Marsella Floral|Alicorp CM|Alicorp|P|4|4|0|24.9293|29.4500
1460972|040438|DETERG. MARSELLA FLORAL 60X160|ALICORP S.A.A.|0|Limpieza|Detergente|Detergente Marsella|Marsella Floral|Alicorp CM|Alicorp|P|60|60|0|.8628|1.0500
1460972|040530|DETERG. MARSELLA FLORAL 7X2600|ALICORP S.A.A.|0|Limpieza|Detergente|Detergente Marsella|Marsella Floral|Alicorp CM|Alicorp|P|7|7|0|14.4640|16.5900
1460972|010547|DON VITTORIO CABELLO DE ANGEL |ALICORP S.A.A.|0|Fideos|Fideos|Fideos Don Victorio|Fideos Don Victorio Cabello An|Alicorp CM|Alicorp|P|40|40|0|.9633|1.3100
1460972|010541|DON VITTORIO CANUTO RAYADO 20X|ALICORP S.A.A.|0|Fideos|Fideos|Fideos Don Victorio|Fideos Don Victorio Canuto Ray|Alicorp CM|Alicorp|P|20|20|0|.9222|1.3700
1460972|010570|DON VITTORIO CODO RAYADO 20X25|ALICORP S.A.A.|0|Fideos|Fideos|Fideos Don Victorio|Fideos Don Victorio Codo Rayad|Alicorp CM|Alicorp|P|20|20|0|.9193|1.3700
1460972|010624|DON VITTORIO CORBATA CHICO 20X|ALICORP S.A.A.|0|Fideos|Fideos|Fideos Don Victorio|Fideos Don Victorio Corbata Ch|Alicorp CM|Alicorp|P|20|20|0|.0000|1.1200
1460972|010931|DON VITTORIO CORBATA GRANDE 20|ALICORP S.A.A.|0|Fideos|Fideos|Fideos Don Victorio|Fideos Don Victorio Linguini G|Alicorp CM|Alicorp|P|20|20|0|.9193|1.3700
1460972|010605|DON VITTORIO LINGUINI GROSO #4|ALICORP S.A.A.|0|Fideos|Fideos|Fideos Don Victorio|Fideos Don Victorio Linguini G|Alicorp CM|Alicorp|P|20|20|0|1.8724|2.6300
1460972|010546|DON VITTORIO LINGUINI#40 20X50|ALICORP S.A.A.|0|Fideos|Fideos|Fideos Don Victorio|Fideos Don Victorio Linguini|Alicorp CM|Alicorp|P|20|20|0|1.8724|2.6300
1460972|010524|DON VITTORIO SPAGUETTI 20X500G|ALICORP S.A.A.|0|Fideos|Fideos|Fideos Don Victorio|Fideos Don Victorio Spaquetti|Alicorp CM|Alicorp|P|20|20|0|1.9266|2.6300
1460972|010858|ESPIGA DE ORO SPAGUETTI 20X500|ALICORP S.A.A.|0|Fideos|Fideos|Fideos Espiga de Oro|Fideos Espiga de Oro Spaquetti|Alicorp CM|Alicorp|P|20|20|0|.9620|1.3800
1460972|011051|GALLETA DIA DULCE RELL CHOCOL.|ALICORP S.A.A.|0|Galleta|Galleta|Galletas Dia|Galletas Dia Rellenita|Alicorp CM|Alicorp|P|5|5|0|.0000|2.0000
1460972|011052|GALLETA DIA DULCE RELL COCO 5(|ALICORP S.A.A.|0|Galleta|Galleta|Galletas Dia|Galletas Dia Rellenita|Alicorp CM|Alicorp|P|5|5|0|1.6842|2.0000
1460972|011048|GALLETA DIA DULCE RELL FRESA 5|ALICORP S.A.A.|0|Galleta|Galleta|Galletas Dia|Galletas Dia Rellenita|Alicorp CM|Alicorp|P|5|5|0|1.6628|2.0000
1460972|011050|GALLETA DIA DULCE RELL LIMON 5|ALICORP S.A.A.|0|Galleta|Galleta|Galletas Dia|Galletas Dia Rellenita|Alicorp CM|Alicorp|P|5|5|0|.0000|2.0000
1460972|010889|GALLETA DIA DULCE RELL MENTA 5|ALICORP S.A.A.|0|Galleta|Galleta|Galletas Dia|Galletas Dia Rellenita|Alicorp CM|Alicorp|P|5|5|0|.0000|2.0000
1460972|010888|GALLETA DIA DULCE RELL NEGRITA|ALICORP S.A.A.|0|Galleta|Galleta|Galletas Dia|Galletas Dia Rellenita|Alicorp CM|Alicorp|P|5|5|0|1.9646|2.5200
1460972|010866|GALLETA DIA DULCE RELL SURTIDA|ALICORP S.A.A.|0|Galleta|Galleta|Galletas Dia|Galletas Dia Rellenita|Alicorp CM|Alicorp|P|5|5|0|1.7261|2.1000
1460972|011049|GALLETA DIA DULCE RELL VAINILL|ALICORP S.A.A.|0|Galleta|Galleta|Galletas Dia|Galletas Dia Vainilla|Alicorp CM|Alicorp|P|5|5|0|.0000|2.0000
1460972|010865|GALLETA DIA FIGURITAS 3(30X55G|ALICORP S.A.A.|7750243044660|Galleta|Galleta|Galletas Dia|Galletas Dia Figurita|Alicorp CM|Alicorp|P|3|3|0|8.2042|10.0300
1460972|010893|GALLETA DIA KRAPS 5(8X22GR)|ALICORP S.A.A.|0|Galleta|Galleta|Galletas Dia|Galletas Dia Kraps|Alicorp CM|Alicorp|P|5|5|0|1.6063|1.9400
1460972|010999|GALLETA DIA KRAPS MINI 36X40GR|ALICORP S.A.A.|0|Galleta|Galleta|Galletas Dia|Galletas Dia Kraps|Alicorp CM|Alicorp|P|36|36|0|.3407|.4200
1460972|010903|GALLETA DIA MERIENDA 5(8X40GR)|ALICORP S.A.A.|0|Galleta|Galleta|Galletas Dia|Galletas Dia Rellenita|Alicorp CM|Alicorp|P|5|5|0|2.2017|2.6300
1460972|010923|GALLETA DIA SODA 12PACKX250GR.|ALICORP S.A.A.|0|Galleta|Galleta|Galletas Dia|Galletas Dia Soda|Alicorp CM|Alicorp|P|12|12|0|1.0138|1.2600
1460972|011037|GALLETA DIA SODA 5(6X45.5GR)|ALICORP S.A.A.|0|Galleta|Galleta|Galletas Dia|Galletas Dia Soda|Alicorp CM|Alicorp|P|5|5|0|.0000|2.0500
1460972|010902|GALLETA DIA SODA 5(8X26GR)|ALICORP S.A.A.|0|Galleta|Galleta|Galletas Dia|Galletas Dia Soda|Alicorp CM|Alicorp|P|5|5|0|1.2316|1.5200
1460972|010864|GALLETA DIA VAINILLA 4(10X25GR|ALICORP S.A.A.|0|Galleta|Galleta|Galletas Dia|Galletas Dia Vainilla|Alicorp CM|Alicorp|P|4|4|0|1.5655|1.9400
1460972|010814|HARINA INCA Especial PPX50KG.|ALICORP S.A.A.||Harina Industrial|Harina Industrial|Inca|Harina Inca|Alicorp NPI|Alicorp|P|1|1|0|89.4066|116.4500
1460972|010526|HARINA NICOLINI Especial  x50K|ALICORP S.A.A.||Harina Industrial|Harina Industrial|Nicolini|Harina Nicolini|Alicorp NPI|Alicorp|P|1|1|0|93.6441|131.0400
1460972|010635|HARINA FAVORITA S/PREPARAR 18X|ALICORP S.A.A.|0|Harina Preparada|Harina Preparada|Harina Favorita|Harina Favorita|Alicorp CM|Alicorp|P|18|18|0|.4492|.6900
1460972|010493|HARINA BLANCA FLOR PREPARADA 1|ALICORP S.A.A.||Harina Preparada|Harina Preparada|Harina Blanca Flor|Harina Blanca Flor|Alicorp CM|Alicorp|P|12|12|0|4.8093|6.4400
1460972|040174|JABON BOLIVAR BEBE 48X260GR.|ALICORP S.A.A.|0|Limpieza|Jabon Lavar|Jabon Bolivar|Jabon Bolivar|Alicorp CM|Alicorp|P|48|48|0|1.3471|1.5800
1460972|040075|JABON BOLIVAR BLANCO 24X2X260G|ALICORP S.A.A.|0|Limpieza|Jabon Lavar|Jabon Bolivar|Jabon Bolivar|Alicorp CM|Alicorp|P|24|24|0|2.4648|2.8400
1460972|040069|JABON BOLIVAR BLANCO 48X260GR.|ALICORP S.A.A.|0|Limpieza|Jabon Lavar|Jabon Bolivar|Jabon Bolivar|Alicorp CM|Alicorp|P|48|48|0|1.2223|1.3700
1460972|040068|JABON BOLIVAR LIMON 48X260GR.|ALICORP S.A.A.|0|Limpieza|Jabon Lavar|Jabon Bolivar|Jabon Bolivar|Alicorp CM|Alicorp|P|48|48|0|1.1907|1.3700
1460972|040125|JABON JUMBO FLORAL 20X500GR.|ALICORP S.A.A.|0|Limpieza|Jabon Lavar|Jabon Jumbo|Jabon Jumbo|Alicorp CM|Alicorp|P|20|20|0|1.8542|2.1500
1460972|040381|JABON JUMBO FLORAL 40X250GR.|ALICORP S.A.A.|0|Limpieza|Jabon Lavar|Jabon Jumbo|Jabon Jumbo|Alicorp CM|Alicorp|P|40|40|0|1.0108|1.2100
1460972|040533|JABON JUMBO GLICERINA 40X250GR|ALICORP S.A.A.|0|Limpieza|Jabon Lavar|Jabon Jumbo|Jabon Jumbo|Alicorp CM|Alicorp|P|40|40|0|1.1081|1.3100
1460972|040382|JABON JUMBO LIMON 40X250GR.|ALICORP S.A.A.|0|Limpieza|Jabon Lavar|Jabon Jumbo|Jabon Jumbo|Alicorp CM|Alicorp|P|40|40|0|1.0108|1.2100
1460972|040487|JABON TROME BLANCO 40X250GR.|ALICORP S.A.A.|0|Limpieza|Jabon Lavar|Jabon Trome|Jabon Trome|Alicorp CM|Alicorp|P|40|40|0|.7956|1.0500
1460972|040376|JABON TROME LIMON 40X250GR.|ALICORP S.A.A.|0|Limpieza|Jabon Lavar|Jabon Trome|Jabon Trome|Alicorp CM|Alicorp|P|40|40|0|.7956|1.0500
1460972|010489|ALACENA KETCHUP 12X100GR.|ALICORP S.A.A.|0|Salsas|Salsas|Salsa Alacena|Salsa Alacena Ketchup|Alicorp CM|Alicorp|P|1|1|0|9.3955|13.3900
1460972|010594|ALACENA KETCHUP 12X400GR.|ALICORP S.A.A.|0|Salsas|Salsas|Salsa Alacena|Salsa Alacena Ketchup|Alicorp CM|Alicorp|P|12|12|0|2.6141|3.6700
1460972|010627|ALACENA KETCHUP 240X8GR.|ALICORP S.A.A.|0|Salsas|Salsas|Salsa Alacena|Salsa Alacena Ketchup|Alicorp CM|Alicorp|P|1|1|0|25.8220|36.2300
1460972|010969|ALACENA KETCHUP 4LT.  BALDE|ALICORP S.A.A.|0|Salsas|Salsas|Salsa Alacena|Salsa Alacena Ketchup|Alicorp CM|Alicorp|P|1|1|0|17.9000|25.0200
1460972|011027|MACBEL KETCHUP BASE 4LT.|ALICORP S.A.A.|0|Salsas|Salsas|Salsa Macbel|Salsa Macbel Ketchup|Alicorp CM|Alicorp|P|1|1|0|.0000|17.6000
1460972|010985|MACBEL MAYONESA BASE 4LT. CAJA|ALICORP S.A.A.|0|Salsas|Salsas|Salsa Macbel|Salsa Macbel Mayonesa|Alicorp CM|Alicorp|P|1|1|0|22.8435|30.5700
1460972|010039|MARGARINA SELLO DE ORO 10 KG.|ALICORP S.A.A.|0|Margarina|Margarina|Sello de Oro|Margarina Sello de Oro|Alicorp CM|Alicorp|P|1|1|0|57.5085|91.0500
1460972|010054|MARGARINA SELLO DE ORO 20X90 G|ALICORP S.A.A.|0|Margarina|Margarina|Sello de Oro|Margarina Sello de Oro|Alicorp CM|Alicorp|P|1|1|0|20.2373|23.7300
1460972|010128|MARGARINA SELLO DE ORO 24X45 G|ALICORP S.A.A.|0|Margarina|Margarina|Sello de Oro|Margarina Sello de Oro|Alicorp CM|Alicorp|P|1|1|0|11.4579|15.0500
1460972|010401|MARGARINA SELLO DE ORO 5X2 KG.|ALICORP S.A.A.|0|Margarina|Margarina|Sello de Oro|Margarina Sello de Oro|Alicorp CM|Alicorp|P|1|1|0|63.6441|87.8900
1460972|010386|ALACENA MAYONESA 12X500CC.|ALICORP S.A.A.|0|Salsas|Salsas|Salsa Alacena|Salsa Alacena Mayonesa|Alicorp CM|Alicorp|P|12|12|0|6.0021|8.5400
1460972|010501|ALACENA MAYONESA 240X10CC.|ALICORP S.A.A.|0|Salsas|Salsas|Salsa Alacena|Salsa Alacena Mayonesa|Alicorp CM|Alicorp|P|1|1|0|43.9407|62.4600
1460972|010871|ALACENA MAYONESA 4LT. BALDE|ALICORP S.A.A.|0|Salsas|Salsas|Salsa Alacena|Salsa Alacena Mayonesa|Alicorp CM|Alicorp|P|1|1|0|42.1271|59.9000
1460972|010480|ALACENA MAYONESA DISPLAY 24X10|ALICORP S.A.A.|0|Salsas|Salsas|Salsa Alacena|Salsa Alacena Mayonesa|Alicorp CM|Alicorp|P|24|24|0|1.9205|2.6100
1460972|080005|MIMASKOT ADULTO CARNE  15KG.|ALICORP S.A.A.|0|Comida para mascota|Comida para mascota|Mimaskot|Alimento Mascotas Mimaskot Adu|Alicorp CM|Alicorp|P|1|1|0|59.4983|68.2100
1460972|080015|MIMASKOT ADULTO CARNE 4X4KG|ALICORP S.A.A.|0|Comida para mascota|Comida para mascota|Mimaskot|Alimento Mascotas Mimaskot Adu|Alicorp CM|Alicorp|P|4|4|0|.0000|23.6000
1460972|080012|MIMASKOT ADULTO CARNE 6X1KG.|ALICORP S.A.A.|0|Comida para mascota|Comida para mascota|Mimaskot|Alimento Mascotas Mimaskot Adu|Alicorp CM|Alicorp|P|6|6|0|3.9665|4.5500
1460972|080014|MIMASKOT ADULTO POLLO 4X4KG.|ALICORP S.A.A.|0|Comida para mascota|Comida para mascota|Mimaskot|Alimento Mascotas Mimaskot Adu|Alicorp CM|Alicorp|P|4|4|0|.0000|23.6000
1460972|080004|MIMASKOT ADULTO POLLO 15KG.|ALICORP S.A.A.|0|Comida para mascota|Comida para mascota|Mimaskot|Alimento Mascotas Mimaskot Adu|Alicorp CM|Alicorp|P|1|1|0|59.4980|68.2100
1460972|011031|NEGRITA AZUCAR FINITA 12X200GR|ALICORP S.A.A.|0|Negrita|Negrita|Negrita|Negrita Azucar Finita|Alicorp CM|Alicorp|P|12|12|0|.9306|1.5500
1460972|010967|NEGRITA ESENCIA VAINILLA 12X1L|ALICORP S.A.A.|0|Negrita|Negrita|Negrita|Negrita Esencia|Alicorp CM|Alicorp|P|12|12|0|5.5339|7.9500
1460972|010966|NEGRITA ESENCIA VAINILLA DISPL|ALICORP S.A.A.|0|Negrita|Negrita|Negrita|Negrita Esencia|Alicorp CM|Alicorp|P|1|1|0|9.5742|13.7600
1460972|010970|NEGRITA FLAN VAINILLA 12X100GR|ALICORP S.A.A.|0|Negrita|Negrita|Negrita|Negrita Esencia|Alicorp CM|Alicorp|P|12|12|0|.0000|1.7700
1460972|010949|NEGRITA GELATINA FRESA 12X200G|ALICORP S.A.A.|0|Negrita|Negrita|Negrita|Negrita Gelatina|Alicorp CM|Alicorp|P|12|12|0|2.0988|2.5200
1460972|010951|NEGRITA GELATINA NARANJA 12X20|ALICORP S.A.A.|0|Negrita|Negrita|Negrita|Negrita Gelatina|Alicorp CM|Alicorp|P|12|12|0|2.0988|2.5200
1460972|010950|NEGRITA GELATINA PIÑA 12X200GR|ALICORP S.A.A.|0|Negrita|Negrita|Negrita|Negrita Gelatina|Alicorp CM|Alicorp|P|12|12|0|2.0988|2.5200
1460972|010986|NEGRITA MAICENA 12X180GR.|ALICORP S.A.A.|0|Negrita|Negrita|Negrita|Negrita Mazamorra|Alicorp CM|Alicorp|P|12|12|0|.0000|2.6300
1460972|010974|NEGRITA MAZAMORRA DURAZNO 12X2|ALICORP S.A.A.|0|Negrita|Negrita|Negrita|Negrita Mazamorra|Alicorp CM|Alicorp|P|12|12|0|1.8117|2.0800
1460972|010972|NEGRITA MAZAMORRA MORADA 24X20|ALICORP S.A.A.|0|Negrita|Negrita|Negrita|Negrita Mazamorra|Alicorp CM|Alicorp|P|24|24|0|1.9023|2.1900
1460972|010973|NEGRITA MAZAMORRA PIÑA 12X200G|ALICORP S.A.A.|0|Negrita|Negrita|Negrita|Negrita Mazamorra|Alicorp CM|Alicorp|P|12|12|0|.0000|2.0800
1460972|010971|NEGRITA PUDIN CHOCOLATE 12X145|ALICORP S.A.A.|0|Negrita|Negrita|Negrita|Negrita Esencia|Alicorp CM|Alicorp|P|12|12|0|.0000|2.2300
1460972|010830|NEGRITA REFRESCO CHICHA 12X15G|ALICORP S.A.A.|0|Negrita|Negrita|Negrita|Negrita Refresco|Alicorp CM|Alicorp|P|1|1|0|6.0637|8.1800
1460972|010857|NEGRITA REFRESCO DURAZNO 12X15|ALICORP S.A.A.|0|Negrita|Negrita|Negrita|Negrita Refresco|Alicorp CM|Alicorp|P|1|1|0|5.4031|8.1800
1460972|010855|NEGRITA REFRESCO Fresa 12X15GR|ALICORP S.A.A.|0|Negrita|Negrita|Negrita|Negrita Refresco|Alicorp CM|Alicorp|P|1|1|0|6.0638|8.3700
1460972|010975|NEGRITA REFRESCO LIMONADA 12X1|ALICORP S.A.A.|0|Negrita|Negrita|Negrita|Negrita Refresco|Alicorp CM|Alicorp|P|1|1|0|5.4031|8.1800
